Locus_Tag,A_1,A_2,CO_1,CO_2,CO_3,H2_1,H2_2,H2_3,S_1,S_2,S_3
BFJEKD_16040,39.79728483,80.76589527,107.0561522,121.6360125,113.1558422,261.510004,210.8062231,115.2389004,240.2387827,93.56195485,78.09604504
BFJEKD_16045,367.6851362,586.3875863,669.5755767,833.6615139,615.8864887,996.6262683,1480.603708,974.636763,1910.228125,350.2693514,499.7838266
BFJEKD_16050,11.43016951,19.16997191,69.01747865,35.18412997,56.33681473,114.2459053,91.5850207,65.37751144,58.02369478,46.52181928,32.8224925
BFJEKD_16055,224.2968347,259.7789607,67.97513533,215.5437078,69.51546769,116.8140598,119.0381071,52.17148018,97.77861521,66.62199763,128.3710016
BFJEKD_16060,32.0419691,65.40938104,31.05867969,44.41086281,49.14536819,84.11432289,84.18658265,33.41088987,38.37587786,35.26279233,34.03697929
BFJEKD_16065,82.59501796,136.5802665,28.24672566,39.34225442,19.37556384,76.8961589,141.7352447,37.3993002,123.4240874,27.90336914,26.68285679
BFJEKD_16070,23.67401958,40.3885234,36.75973944,36.3667898,35.99947197,98.22251677,70.13957055,48.45311122,63.00617921,43.6025036,33.5069329
BFJEKD_16075,22.34682598,58.5849852,159.4913894,102.3981047,125.5951727,112.9244923,109.0922204,102.3338352,79.4679568,106.4048476,106.5185397
BFJEKD_16080,221.798196,221.0713622,308.164688,624.0217141,323.152985,398.6977583,449.3875904,497.9966361,929.1591891,361.4509786,454.2991085
BFJEKD_16085,15.5613802,63.88734001,13.19301433,22.1873585,11.84062234,59.86664426,57.76432097,23.62886921,21.17812377,15.83405471,21.99797365
BFJEKD_16090,8.385101417,51.60072738,11.34838542,20.13410393,11.8902013,72.77607319,46.92515372,26.78863051,18.43720224,13.24804577,17.84147892
BFJEKD_16095,52.03870891,200.590975,52.55188017,75.27588758,42.24564901,97.61090816,115.9904777,86.77806374,54.05760584,38.36713257,74.61400604
BFJEKD_16100,47.57025315,133.5090171,63.64160231,97.00259554,57.2963102,52.36763855,76.82791734,73.62987226,99.43819653,78.5849988,73.57564015
BFJEKD_16105,19.38847528,206.184899,31.65249919,28.99761794,21.7081189,32.45847976,30.65252159,17.66180477,51.85726853,24.2525002,36.39849136
BFJEKD_16110,30.67461151,77.50388137,72.68214477,92.06417718,67.40405508,70.37874372,109.427122,78.65597896,130.5064708,41.40014305,61.46307648
BFJEKD_16115,51.5741324,118.7857269,116.0691441,151.3028492,103.3913066,129.060487,175.0177553,170.866395,212.96195,96.61105721,123.1310473
BFJEKD_16120,8.850825784,23.59454937,29.50292785,27.41240185,27.56396467,27.08431677,32.1470179,26.87042256,37.94702308,29.82603945,23.27700778
BFJEKD_16125,0.26933158,2.434416787,4.660709735,2.404248881,7.592799078,1.086289916,0.164692362,0.642800472,0.305780397,7.856127144,4.153463557
BFJEKD_16130,1.623668997,7.706271352,12.66541429,5.614810693,19.40318684,2.97346975,1.878365022,4.136964342,3.587159032,20.30172391,8.053151337
BFJEKD_16135,4.305021681,11.42191574,10.24535454,12.36379809,18.46360266,11.78289817,7.70092316,6.594136056,9.921145276,20.04985059,9.578564068
BFJEKD_16140,2.031025032,6.043282889,7.749657872,6.963125174,10.87493224,8.405390825,6.047719515,6.428004722,5.514072727,14.25663942,7.353673183
BFJEKD_16145,2.09264825,11.50906189,2.682422869,3.344039211,10.23489766,7.127312254,3.50711792,3.329613956,3.871751785,8.412115396,1.792861967
BFJEKD_16150,1.50825685,4.660169277,6.458412061,3.365948433,15.74506756,16.16399395,7.378217808,5.720924202,2.568555332,12.42364293,4.568809913
BFJEKD_16155,1.65742511,7.133822085,7.625581251,4.6578041,15.4383499,16.04366645,8.670982467,10.65840099,2.404427051,10.86834524,4.401961377
BFJEKD_16160,0.769518801,6.24573403,4.348184009,4.743076024,19.08394183,25.71625107,14.51981639,11.41298797,2.496166503,9.992605955,6.442106741
BFJEKD_16165,2.593563366,28.25125654,17.17968844,20.77745947,43.81030267,53.32208279,37.65558692,24.75972189,12.83522653,30.13432634,14.66531577
BFJEKD_16170,11.06183276,47.61189293,105.0244966,90.6840699,243.6736647,121.9748391,114.3827665,115.5127753,61.66571333,153.0770289,82.67370318
BFJEKD_16175,1.932608286,11.15000055,2.69375808,3.364724897,3.72166126,5.506080185,3.419566596,4.661530142,3.688038372,5.467072325,5.136344246
BFJEKD_16180,1.356937733,5.309524071,4.218526804,2.569426285,3.538628739,5.240726923,5.028774406,5.152217525,2.194149411,4.909207802,3.36081784
BFJEKD_16185,83.56114817,753.4511128,35.62282857,40.7623922,35.29647448,29.82058815,35.64711831,24.47209919,82.76249112,54.45777192,78.34655116
BFJEKD_16195,73.68912037,395.3492861,226.2441668,196.988125,323.3733165,446.8562198,312.6519796,205.4390309,154.6025686,292.32101,195.0466486
BFJEKD_16205,13.4232549,38.62806873,24.38349099,25.31014461,27.80205109,33.07214018,24.39919548,23.57509506,20.7733921,23.68740624,19.44221815
BFJEKD_16210,48.43284418,49.95846623,32.53812262,130.8747652,37.52962474,80.40434578,65.30410172,96.5877579,62.96417211,42.06880623,134.7889217
BFJEKD_16215,13.50287707,22.53499405,19.45402138,34.30320955,24.81743379,29.46744397,29.58247706,36.17701849,35.078204,22.65290846,31.88427011
BFJEKD_16220,6.314406202,11.83682639,4.689807078,4.985674629,5.218701031,5.406316908,3.624078707,4.03196183,5.502475004,4.73424772,5.637606062
BFJEKD_16225,10.48597619,17.80601992,6.214279646,13.14322722,7.832571681,6.199094454,7.334299845,8.142139314,12.06813299,7.064424409,10.30058962
BFJEKD_16230,2.978782455,15.25717433,7.302494515,9.934607511,8.655385804,21.22520389,12.35572189,8.797776047,9.920248814,8.048931036,10.14440408
BFJEKD_16235,41.09230397,62.201833,130.9754552,161.5426272,170.0101929,295.5950046,275.9302884,159.7818316,236.2371979,137.3908747,125.5532698
BFJEKD_16240,36.36880131,50.4155346,50.85223085,65.29660272,61.3646213,195.5030227,170.9263545,80.41477048,72.07387605,53.26520418,71.36152152
BFJEKD_16250,313.3880957,329.3389864,388.4466092,410.872451,255.8874007,518.1691215,616.3511218,533.4721317,351.9209183,309.9078025,380.2276394
BFJEKD_16255,32.4830209,42.78671928,55.41738559,49.01591574,32.01004609,109.0678966,100.5455187,76.58415726,32.70923637,39.67740982,46.61109103
BFJEKD_16260,61.16753312,56.41237321,292.7136616,355.0141349,697.0037948,163.6596785,170.4065498,223.0742559,242.3943167,408.4688147,294.2457387
BFJEKD_16265,5.755033398,10.59392359,24.76194345,52.08465228,38.35179766,31.29157495,36.33582311,26.28234093,48.67616961,49.06238024,40.41373783
BFJEKD_16270,3.086894903,6.935546801,6.410145194,13.18088689,6.641265971,8.067803617,7.588117987,4.899281536,16.05128042,8.71099858,8.521145865
BFJEKD_16275,3.62204539,12.05216192,4.419638541,7.116023987,4.40961108,13.78464445,14.3679888,4.599348206,11.59856677,4.725016326,4.654743641
BFJEKD_16280,28.52152376,125.2877504,90.14119926,83.53223676,112.3037489,150.409373,150.587939,94.11258195,109.2968905,101.6565051,82.53677581
BFJEKD_16285,90.32558615,88.94786739,62.71130903,125.6999743,61.97078428,79.1118725,65.16300738,67.5098821,135.9894296,53.06418335,81.5961215
BFJEKD_16290,188.1989125,239.7846755,77.90729821,198.2059473,98.38092349,111.0927419,90.19029132,116.9631787,195.3842163,82.04576802,122.2916693
BFJEKD_16295,11.51200126,50.83459706,82.97965658,75.79108377,171.1748027,401.1451402,138.4168718,95.24466425,79.95720544,178.7334176,68.02186602
BFJEKD_16300,3.944671761,24.098051,28.84518376,22.7848817,56.26663738,98.40115423,30.08042645,25.43512022,12.7204645,43.03864717,16.20489782
BFJEKD_16305,113.2208983,155.5139564,175.7502134,164.6683668,224.843365,182.3327376,223.2358353,229.4676402,195.9302315,214.1389286,170.2136386
BFJEKD_16310,42.6923943,73.34866162,96.29565567,98.55433429,107.7325385,101.2673575,128.7050391,105.1324078,89.00483943,119.0422956,106.2737452
BFJEKD_16320,34.27856477,29.96205276,76.73176466,142.6857261,74.67044217,102.5822309,142.2573464,89.90216394,198.3509762,80.1327524,85.74142951
BFJEKD_16325,147.6765773,87.74601165,154.4692369,172.6127402,165.7504965,36.6330384,44.79632241,62.49998437,378.4150017,171.3450843,93.80437695
BFJEKD_16330,8.883711811,8.047959758,15.16386488,17.11925905,10.54497309,6.36986757,6.967090488,5.721260747,15.72127484,14.46300285,12.83007067
BFJEKD_16335,7.24929861,8.450578965,6.720382528,17.97569257,8.365897656,10.23346014,8.865682279,6.968678016,21.03311887,11.33768403,11.17941593
BFJEKD_16340,14.39791252,21.97150531,19.91224453,21.87042596,25.69525709,23.71563779,17.60823008,20.30528594,32.92140345,22.67536807,19.87451721
BFJEKD_16345,5.008867831,22.47431898,20.16470334,12.40634055,29.35397921,38.73399472,26.04278178,38.30089047,6.925727426,23.53753587,18.21051035
BFJEKD_16350,56.9616193,80.40323246,199.347201,204.5405764,198.259734,194.4296817,229.1927733,208.2385709,158.1843067,176.3197435,202.9617864
BFJEKD_16355,33.8333886,18.27968213,17.86513688,20.66461848,22.36996916,132.1503104,107.0001284,62.332167,34.33501093,20.01150716,19.45148222
BFJEKD_16360,23.16104816,41.05057812,17.96069536,19.47856496,41.98742757,184.840961,74.95970603,74.89413676,20.39646897,32.61728981,18.15301239
BFJEKD_16365,18.84203504,31.80471012,24.64346819,20.85012515,34.5564387,55.71179818,31.70840493,43.15564996,14.54042882,34.90264342,15.99341984
BFJEKD_16370,21.12182485,23.08742933,35.53933347,39.13354727,35.77159369,24.02684871,19.52935444,21.99543271,27.99839427,35.93512548,40.95609794
BFJEKD_16375,31.81226974,36.46039947,43.28514761,55.60147305,50.76128044,65.50304932,49.40065533,36.42077193,39.83657245,43.59776948,85.73744901
BFJEKD_16380,9.857887907,22.60908712,13.60642929,16.23784647,21.03451734,29.08133004,17.07920789,14.84462964,12.81746151,21.6852514,31.12835433
BFJEKD_16385,25.97389487,81.27426689,187.5684847,109.7830539,243.1666439,146.7235421,138.2513415,150.9700561,71.46045982,185.1032697,112.2004128
BFJEKD_16390,2.786188762,16.24943225,17.90814578,10.7776674,19.56764917,34.0870284,26.74831117,18.39739282,2.68875866,20.03406922,16.54224279
BFJEKD_16395,157.7513542,397.7870151,203.3908364,316.1778092,332.2563206,598.5974718,491.0969379,808.5511653,199.7765258,265.8729186,302.8072717
BFJEKD_16400,8.969482904,69.87382389,33.68782986,36.43135537,39.08220095,120.1496443,137.5861144,101.6686251,9.229518395,42.44018334,52.43271426
BFJEKD_16405,49.55701078,25.03971552,129.1682412,102.7593781,133.7398294,46.54148796,71.58627992,96.99144902,103.6935301,141.2884882,75.50073755
BFJEKD_16410,14.28542594,65.93689842,36.14427957,54.01487107,26.05587499,49.34064087,90.39378568,62.77311571,27.95706484,39.02967332,56.53578966
BFJEKD_16415,9.072221653,13.31191681,6.498870717,8.896104312,4.971361774,25.44725085,20.61412528,11.6257693,6.905662547,9.23118979,7.631244047
BFJEKD_16420,32.75245081,72.3481294,121.5581552,140.0708317,89.6820149,98.35068219,202.9750682,167.4379061,70.09616483,81.00461724,115.9633681
BFJEKD_16425,41.13077991,97.02889764,62.49155705,139.3891911,79.35331368,111.9188982,137.5416496,91.50723864,216.6672525,110.5077818,91.61353903
BFJEKD_16430,20.59817579,96.39702688,39.62072159,43.68283178,73.84545879,73.43931826,61.97999869,53.73268736,54.13605051,47.34776923,38.20016483
BFJEKD_16435,276.4507542,398.5366028,1912.331645,1389.496507,2105.792365,3160.430283,2014.370576,1223.952244,850.8205423,1509.983323,1359.129864
BFJEKD_16440,70.79208267,103.6069324,416.4030173,498.2454474,503.6739803,464.6643728,279.2745358,472.9914754,233.349571,502.9029699,595.3035303
BFJEKD_16445,131.2921558,73.21300904,39.62640012,97.16825927,33.02058678,27.30384066,21.74623019,30.6942786,76.90006654,39.19529114,88.35811055
BFJEKD_16450,4.910262825,18.54793742,5.254055677,9.922296969,5.219539646,22.70124233,14.1613024,8.220849576,19.88612648,5.369161409,4.068698995
BFJEKD_16455,9.285243432,31.04986209,24.94049882,33.20785747,17.30955068,57.32729987,67.55116541,33.02786956,61.96698867,19.05739181,18.54142848
BFJEKD_16460,10.0720449,28.89197944,56.33824954,72.08004535,91.4635529,54.40448431,42.21581723,31.56949064,183.8301083,93.53407466,34.45654383
BFJEKD_16465,4.94444543,25.9013641,40.04831606,39.35312845,47.35807123,34.63157105,28.95635854,24.03306243,90.54750851,46.02965158,22.99902955
BFJEKD_16470,5.446262214,28.89987666,28.59813459,29.45426673,41.40722434,20.45912816,20.03048061,18.26407246,16.42864419,43.14701255,18.02388614
BFJEKD_16475,18.43885434,77.55356334,67.19616672,57.42455981,106.4836276,123.0682914,77.83614391,67.34571101,51.37110664,82.74933207,47.02998735
BFJEKD_16480,2.614311873,13.09484382,7.279584728,12.99362951,11.85009484,18.95648323,12.78891087,7.23364798,7.208263217,15.62943,9.348061979
BFJEKD_16485,6.190970262,28.19957907,13.6778424,19.14695941,26.7619496,38.14303053,23.36992066,16.05546881,16.76949506,27.1157498,13.30611854
BFJEKD_16490,32.54134775,119.0477192,58.05775769,68.56332713,115.3867126,186.0487901,130.941012,74.59129386,129.7011965,65.26498643,47.36443275
BFJEKD_16495,5.62083298,26.15864,15.81312231,16.50743344,25.28037222,42.6014567,28.96437406,20.36699322,20.54046578,18.27006313,13.8599273
BFJEKD_16500,9.304181865,36.5162518,14.61768053,17.7404425,17.76497009,45.86118518,38.62784486,29.59803992,16.40094855,18.70190098,18.23748089
BFJEKD_16510,7.11035372,38.78373715,16.42700437,23.60651835,20.88259519,46.19078529,32.10578778,18.33781187,26.26286671,21.08219124,18.40815048
BFJEKD_16515,106.8931571,76.32958013,112.2374997,178.1850253,90.82295548,79.56720943,120.8884713,93.08084759,88.71602677,100.7938028,141.7571718
BFJEKD_16520,256.4815435,158.2161409,184.8240143,358.41654,174.2925343,118.313986,152.8662597,183.3917492,310.3486821,166.5877563,280.6340196
BFJEKD_16525,65.35251581,61.78099744,20.46404064,96.9949426,22.331762,36.80605833,30.12901442,30.06037502,61.33595016,20.2045404,81.48118213
BFJEKD_16530,43.51860795,136.0439152,12.51345887,22.35968121,7.311153506,56.73098272,39.90965008,31.43174034,19.65640305,8.690624622,20.86230344
BFJEKD_16535,4.622438195,27.5812322,2.948941404,5.213365509,3.318651937,8.239264691,4.832495599,3.82566371,6.179091753,4.754009506,4.48401602
BFJEKD_16540,16.70382179,33.62191262,7.373854396,7.674800988,10.51771242,31.87393994,19.74162513,4.27137773,38.36697355,8.045969168,6.277547526
BFJEKD_16545,30.77021068,29.91807714,10.12404659,12.6250512,13.90462124,41.54686911,29.59950393,4.754962397,95.3364634,13.21451141,11.8345263
BFJEKD_16550,51.01456992,27.41276045,15.27459493,15.32119385,18.68815872,40.00102867,34.19788454,4.631944579,131.3956352,16.33558585,13.80415829
BFJEKD_16555,173.861199,75.66201302,70.37076254,36.3569343,62.24990601,84.64229719,106.1529304,11.28820341,410.7898597,36.59954109,38.49551589
BFJEKD_16560,29.07381942,56.56518708,41.76480152,23.91759276,29.25018155,81.35041781,76.55414303,22.30601119,53.0707691,20.91803591,15.40557392
BFJEKD_16565,15.3029307,18.17908639,16.64539191,17.12116627,17.01416699,30.94280367,31.24164196,22.49801653,31.4119862,14.28386754,15.48109144
BFJEKD_16570,97.26468406,608.4211578,21.78052901,16.74213796,8.089494011,122.5088741,75.79849266,54.70310091,37.3373958,14.6160505,34.50569724
BFJEKD_16575,107.0144146,320.4818616,70.38622864,85.7897061,51.76043482,176.7859246,140.2865223,120.8464888,69.8926621,59.9954073,93.82871959
BFJEKD_16580,17.49207253,67.68501357,24.2700553,21.37110116,18.82086019,46.16148116,41.22621702,36.63271508,18.14954612,21.76691392,29.65483658
BFJEKD_16585,11.07961193,74.63127427,15.14651776,14.43308965,19.3939293,42.33956526,30.8466452,26.07759261,17.21645077,17.80248805,18.03114985
BFJEKD_16590,1.461580567,22.31231641,7.517743742,5.36615724,8.394664419,7.150022029,3.747922456,2.672474611,18.17285683,7.228068738,4.144375015
BFJEKD_16595,423.3987781,198.0156461,51.43868013,176.7371154,73.55855651,51.75738856,37.48573049,45.62176802,123.8275305,79.35351312,200.5424528
BFJEKD_16600,80.88234535,99.89134375,47.06804666,68.30532718,62.95567819,22.99592191,19.66173427,33.82119407,40.22188295,56.32801001,106.3286671
BFJEKD_16605,3.146012347,24.27921859,10.5920083,16.09635782,14.69574015,20.39052854,13.34315705,14.75494462,4.340108856,18.00330159,19.57557697
BFJEKD_16610,67.90787261,125.5111833,197.0515159,343.6184918,190.5608474,222.042541,222.9453455,215.0853715,66.7906844,174.243029,358.0378922
BFJEKD_16615,3.152403724,30.19309131,7.698493758,9.721726062,12.10215882,19.15820397,12.78237308,9.605484328,6.619450632,12.14543969,8.377724788
BFJEKD_16620,24.99896213,102.5328548,74.03664664,61.88542808,71.03687656,107.773381,89.78595168,110.0454553,44.76908356,59.31069142,57.34666286
BFJEKD_16625,89.43032701,252.5312219,131.6499178,193.888101,91.09542435,129.8610218,228.0240609,162.0879827,162.6890701,124.4025207,133.4772152
BFJEKD_16630,276.8049251,674.7438857,457.0734643,433.7755939,374.8517022,248.3395757,414.2532199,522.463591,479.8823883,387.2595002,349.9386593
BFJEKD_16635,14.48094471,114.1782122,16.25627885,28.30977037,22.73168829,45.37023857,35.76176999,16.9465579,31.6105449,31.13028938,30.85430071
BFJEKD_16640,14.92338572,40.4849109,26.77316862,25.71298715,28.93298246,31.23011853,28.2975372,23.43932065,19.81521515,32.97288438,33.1400364
BFJEKD_16645,57.21799795,101.7045235,77.67849558,106.4993208,79.03615415,92.8898577,90.03182444,74.27916567,77.32846476,118.2276085,96.72955128
BFJEKD_16650,80.14462868,133.5451494,160.6835166,211.0081959,178.2152964,125.2087577,148.1843745,179.5303907,132.1450969,190.6964707,200.2783839
BFJEKD_16655,28.76950972,39.67783204,31.17227939,30.78167128,14.8949647,78.60788846,83.99310451,24.68938177,48.22990802,27.57118617,50.21915028
BFJEKD_16660,545.2661284,327.879668,377.7251084,343.3163993,407.0118442,367.7967406,446.2631739,262.7878919,630.3679317,257.2739212,332.4557282
BFJEKD_16665,765.9038521,484.6187836,482.4841041,500.8541209,528.9866873,510.1015345,565.7246462,330.9674989,878.1823361,348.2925523,436.7254239
BFJEKD_16670,495.0728802,422.0369146,247.888298,368.1583158,269.2830766,337.9865732,352.8977254,166.139199,863.7120127,260.8402859,271.9560138
BFJEKD_16675,5.386631606,15.6498222,8.322695955,14.7403354,9.562359742,15.98398019,15.17522476,12.51165205,18.67444565,7.960527505,9.048617035
BFJEKD_16680,1.789330914,6.787004783,1.889165587,3.937754799,1.935880297,16.71909186,10.57678282,3.870148171,7.871993603,1.820684492,1.264722467
BFJEKD_16690,34.62423097,430.4212537,264.4035943,116.9982076,296.702568,187.2833524,130.7674967,220.6146219,43.82307289,284.6612616,187.6388242
BFJEKD_16695,15.53354231,86.86257903,166.9958621,76.88005143,140.7967026,114.4899046,85.33362374,135.2870761,27.5202357,138.3426175,99.77971754
BFJEKD_16700,14.95018518,126.215374,49.0756936,41.42914738,71.62698506,223.4995473,132.1167709,90.83642265,27.40362453,72.64672558,46.44487427
BFJEKD_16705,172.9514191,137.2397789,60.06659704,153.9925717,61.53304063,195.0182413,197.6308341,114.66731,278.6218367,92.80406259,91.55484185
BFJEKD_16710,466.8414059,496.9867053,4375.690102,2825.155325,3591.174118,582.322048,776.0268382,3933.172407,682.0643059,3350.957334,3985.253911
BFJEKD_16715,235.594256,302.6242421,955.1534712,1086.129977,902.7228156,324.2861265,407.6280421,722.0791971,374.8760372,755.2908202,897.1481283
BFJEKD_16720,30.12937513,24.76265089,153.6072681,99.02978102,183.2618812,34.11220782,33.89519147,83.11063366,42.27636024,239.3150841,99.20056529
BFJEKD_16725,21.54652642,16.73730543,70.42850266,66.55571505,139.0427367,36.19586971,22.62820768,45.95513217,34.48037997,172.1445948,53.95546945
BFJEKD_16730,35.95844145,51.62099802,119.3764884,82.61841261,295.7018997,190.9184502,72.56643579,98.4208405,63.88312746,234.8892884,81.56558897
BFJEKD_16735,32.56704486,90.07912231,126.2648483,98.21947887,282.695829,350.860958,204.8880976,143.059987,76.8761994,245.2621196,104.1498009
BFJEKD_16740,51.47603369,36.15970135,26.96868544,51.21985523,33.09584678,27.94426551,21.12772675,31.29512288,34.73871089,31.30693467,52.46204442
BFJEKD_16745,9.140950605,25.92495799,12.75137901,24.3824836,10.55968229,12.95647609,11.33881958,12.27164538,17.71673086,15.9004913,25.97802661
BFJEKD_16750,22.09263654,82.9528722,32.46234957,44.24408847,37.64172039,52.06182086,39.40473467,31.22173722,39.11734475,36.64115886,33.22770846
BFJEKD_16755,49.11122058,56.1235003,30.12241957,63.78168296,47.84428022,87.50252564,52.97415003,28.72653145,147.6181225,47.67856474,30.59240744
BFJEKD_16760,29.70342571,40.14303599,54.21641936,91.01799335,95.90904099,175.7927453,107.1912,46.46529127,170.7128272,101.9991524,45.80676951
BFJEKD_16765,6.446114013,24.53857559,30.16158799,27.17846561,34.84893725,61.56992286,60.09395826,29.91750438,18.7899838,29.26236198,24.80039109
BFJEKD_16770,3736.551387,4901.228943,10043.96629,14274.87094,5938.696577,6039.176705,12219.72203,11653.7084,16436.57596,5498.438067,8065.45726
BFJEKD_16775,6.66191188,17.20435892,8.563848276,9.74159735,7.173408837,14.43268581,17.27232967,13.53742337,10.02700382,7.798670055,9.275579392
BFJEKD_16780,1093.911476,778.7693199,740.6907375,1818.090192,1340.693414,443.2062857,352.5572278,789.3477026,403.3618952,731.1230525,2783.184922
BFJEKD_16785,295.187412,364.1102792,327.0350025,609.7339555,542.6648302,301.1752719,249.1837663,269.382844,239.1673133,414.3462932,697.4410806
BFJEKD_16790,57.4861325,100.0475745,77.23461846,133.2274447,102.5587345,108.3161401,73.57137186,66.33700873,87.86905479,98.92142979,133.8412097
BFJEKD_16795,27.94315146,39.40119377,41.49998846,57.10091092,60.26103096,40.29148052,34.58539598,28.81645298,48.36889911,51.6544512,42.47860456
BFJEKD_16800,9.958108327,21.50650413,27.47681053,55.49275195,51.61566998,71.86840769,36.69709558,28.78799661,54.7027998,51.0515629,32.95590716
BFJEKD_16805,47.1035377,436.418075,195.9539275,230.4803064,338.3652298,450.5010793,321.4987244,208.5113356,349.3485233,318.4592025,148.675805
BFJEKD_16810,7.726279678,23.84065694,29.54697177,24.6091468,46.17842714,53.89753603,41.4780763,31.59894577,38.75277485,28.19864289,21.14490538
BFJEKD_16815,13.84803576,36.59834433,61.26647254,59.9170465,50.25277005,51.95542843,79.50470753,57.43822245,42.04808545,51.31300133,52.44416217
BFJEKD_16820,2.399499534,30.66732835,21.06398685,18.72399886,31.8243636,39.8174631,20.42185286,17.06343072,14.67745904,25.17946882,10.95004029
BFJEKD_16825,2.384920864,17.04357227,33.84986568,37.01197387,67.41697856,71.64538072,41.28623787,33.51394828,27.21678951,64.21020659,19.91126041
BFJEKD_16830,7.216053661,34.02277908,73.9620716,73.75298061,125.5036154,191.064049,137.7822514,98.17867589,71.85839322,112.6883705,45.45299742
BFJEKD_16835,3.890345049,27.17788053,19.76897163,14.24740078,42.03420932,69.52255462,34.97171139,18.09364292,11.06094521,27.51787286,15.17808905
BFJEKD_16840,6.563842487,62.368975,34.92225269,31.73820819,60.86942447,110.2692174,65.52792779,37.20580216,21.70838313,50.43021398,25.4158962
BFJEKD_16845,47.42457105,343.0412344,204.1377136,182.9212035,369.1344533,511.0266128,331.9654699,204.2382531,248.0288826,357.2644921,157.5746999
BFJEKD_16850,2.60353861,25.32952704,9.876265866,7.479885407,10.45674961,7.67644874,5.928925024,5.303103895,10.44749689,14.73785092,8.653049077
BFJEKD_16855,2.583993021,22.43205347,9.385298464,11.94731301,14.33326996,11.41606524,6.903709336,6.783798341,11.59934494,10.62495184,13.67117894
BFJEKD_16860,2.022927153,13.97169959,5.407935188,9.37902038,8.166927071,15.55908701,5.753444953,3.705225429,3.044451111,13.0204118,12.91382556
BFJEKD_16865,4.784596309,31.09507156,20.60112034,20.60111296,26.84512863,23.82169886,23.25068637,12.21320897,11.90744839,28.7162404,25.213967
BFJEKD_16870,28.30622099,81.5563719,95.75063536,84.18238379,142.2068694,82.52151967,80.2333209,67.01690077,103.1259377,120.4902987,70.03879724
BFJEKD_16875,12.62633715,116.8942312,57.32976127,38.08416721,84.96495143,56.12803208,31.52761705,31.65223236,39.29252315,73.74573879,48.66486475
BFJEKD_16880,17.46942681,70.53097256,32.70673498,37.31908455,45.6709719,52.83888393,50.78633633,36.31258808,34.33323752,33.59127396,34.01884437
BFJEKD_16885,603.6474843,495.0073539,259.6148485,494.1853433,258.4428958,146.1364098,136.8132388,236.1391815,342.7675934,232.687524,548.9217437
BFJEKD_16890,434.2832038,800.6013238,62.27172342,253.3273579,109.7050856,57.98354141,63.30747052,103.3281755,449.2561114,69.44140176,178.4093558
BFJEKD_16895,12.79900501,14.56488676,23.27509501,30.96069784,28.07593721,43.52587287,46.1138613,23.12982896,59.32662397,21.861614,23.28779567
BFJEKD_16900,29.45498931,76.48419139,110.6700364,120.8427715,101.237321,145.0339435,142.8073993,90.47356458,205.8692289,84.30231375,78.09133729
BFJEKD_16905,4791.513206,2654.188278,6154.407849,2538.315266,5425.552144,4506.70529,6335.83006,7168.969297,967.6882879,7998.1521,4522.0593
BFJEKD_16910,20.98868755,89.54331925,164.2345335,131.0276736,248.3599276,169.4471649,135.3142292,186.4537421,97.71118565,252.6117078,101.2154711
BFJEKD_16915,21.30167953,37.30664686,19.36918331,27.39386604,22.4514346,25.91295218,20.06252407,15.25190211,60.76690428,18.93442906,15.10350384
BFJEKD_16920,18.66873694,30.39447964,30.37213976,23.27400743,29.34203537,19.16632071,15.3412063,21.22122107,59.22924396,19.92187705,17.18282184
BFJEKD_16925,262.4786736,152.183435,260.8318604,126.4814024,258.963571,6.374560882,9.362454034,105.6845017,116.7397709,249.7292525,132.1491672
BFJEKD_16930,3.649008507,4.861354566,4.045009217,6.549208421,5.242340054,4.204993223,3.116758675,4.630928133,5.392256457,5.972149667,8.217605317
BFJEKD_16935,2.800476909,4.649284049,6.428565151,7.312657958,7.165618005,8.160140695,5.312093155,6.581458415,7.397127898,7.443718027,8.769647192
BFJEKD_16940,1.984060523,5.506917737,3.415027049,4.993333878,4.071869784,4.397510985,3.741719751,2.699540709,7.662930423,4.075387575,3.94614782
BFJEKD_16945,3.931621919,15.86967922,8.418359126,9.718324021,9.370423545,9.839039699,10.26014484,7.794879289,15.18357832,9.366032361,8.736595758
BFJEKD_16950,4.35614556,19.05195746,11.46360904,15.40113051,9.451905489,9.143727293,12.31612445,10.34070325,37.0127228,12.45541695,15.89151274
BFJEKD_16955,0.706443489,3.375116482,3.667443726,4.572014265,5.660205698,3.134213528,2.030305837,5.31100718,1.363479802,8.002886668,3.159355886
BFJEKD_16960,13.30742854,48.54606462,39.79761884,38.212986,78.50736272,74.44048533,38.80750925,57.29689663,38.00016384,76.63461024,36.19177109
BFJEKD_16965,65.25813984,28.95341906,266.4536994,243.875963,339.5057679,51.47662836,56.86220491,134.4037351,233.4465076,373.9331198,233.0709119
BFJEKD_16970,82.64663524,134.0821636,198.7329912,312.3055117,269.6416057,210.5305697,207.2350704,244.5017648,213.0793335,219.9610557,296.9001506
BFJEKD_16975,102.9665802,77.11924672,97.7552417,468.8839292,160.8060188,178.7722833,127.3216157,82.52728642,300.2002567,240.5249601,302.1883993
BFJEKD_16990,149.723874,104.490227,229.7064083,794.6771112,230.3270151,272.5600153,225.778256,181.8833154,411.6916068,224.0574105,828.6159796
BFJEKD_16995,17.20729541,27.72530229,56.22443489,91.04979558,36.18790204,86.54109664,78.32036761,53.38815033,63.19461531,47.09616273,97.83714156
